Airport_ID,Identifier,Type,Name,Latitude,Longitude,Elevation_Ft,Continent,ISO_Country_Code,ISO_Region,Municipality,Is_Scheduled_Service,GPS_Code,IATA_Code,Local_Code,Home_Link,Wikipedia_Link,Keywords
28476,CA-0001,closed,Lac-des-Loups Airport,46.98220062,-76.48249817,NA,NA,CA,CA-QC,Lac-des-Loups,FALSE,NA,NA,NA,NA,NA,NA
28477,CA-0002,small_airport,Pourvoirie Joncas Airstrip,47.10540009,-77.63110352,NA,NA,CA,CA-QC,Saint-Lazare,FALSE,NA,NA,NA,NA,NA,NA
35388,CA-0003,closed,RCAF Station Buttress,50.23609924,-105.5479965,NA,NA,CA,CA-SK,Moose Jaw,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Buttress%2C_Saskatchewan,NA
35389,CA-0004,closed,RCAF Station Aylmer,42.80590057,-80.94419861,NA,NA,CA,CA-ON,Aylmer,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Aylmer,NA
35390,CA-0005,closed,RCAF Station Lincoln Park,51.00939941,-114.1330032,NA,NA,CA,CA-AB,Calgary,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Calgary,RCAF Station Calgary
35391,CA-0006,closed,RCAF Station Carberry,49.87210083,-99.39730072,NA,NA,CA,CA-MB,Carberry,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Carberry,NA
35392,CA-0007,closed,RCAF Station Fingal (No. 4 Bombing and Gunnery School),42.68009949,-81.32730103,NA,NA,CA,CA-ON,Fingal,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Fingal,BCATP
35393,CA-0008,closed,RCAF Station Mossbank,49.92169952,-105.8730011,NA,NA,CA,CA-SK,Mossbank,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Mossbank,NA
35394,CA-0009,closed,Hamlin Airport,52.88000107,-108.2890015,NA,NA,CA,CA-SK,North Battleford,FALSE,NA,NA,CJD4,NA,https://en.wikipedia.org/wiki/North_Battleford/Hamlin_Airport,NA
35142,CA-0010,closed,Maple Airport,43.84335652,-79.52607036,NA,NA,CA,CA-ON,Vaughan,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Maple_Airport,Gillies Flying Service
35148,CA-0011,closed,King City Airport,43.90579987,-79.55960083,NA,NA,CA,CA-ON,King City,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/King_City_Airport,NA
35395,CA-0012,closed,RCAF Station Pearce,49.80899811,-113.4449997,NA,NA,CA,CA-AB,Pearce,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Pearce,NA
35396,CA-0013,closed,RCAF Pennfield Ridge,45.12659836,-66.69300079,NA,NA,CA,CA-NB,Pennfield,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Pennfield_Ridge,NA
35397,CA-0014,closed,RCAF Station Dafoe,51.93209839,-104.5670013,NA,NA,CA,CA-SK,Dafoe,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/RCAF_Station_Dafoe,NA
35358,CA-0015,small_airport,Maxville Airport,45.296501,-74.8536,NA,NA,CA,CA-ON,Maxville,FALSE,CMX2,NA,CMX2,NA,https://en.wikipedia.org/wiki/Maxville_Aerodrome,NA
39086,CA-0016,closed,Dog Creek Airport,51.626598,-122.255997,NA,NA,CA,CA-BC,Dog Creek,FALSE,NA,NA,AH2,NA,NA,NA
39663,CA-0017,closed,Agnes Lake Airport,55.80867101,-112.5084114,NA,NA,CA,CA-AB,Agnes Lake,FALSE,NA,NA,NA,NA,NA,NA
39664,CA-0018,closed,Aishihik Airport,61.65052643,-137.4882317,NA,NA,CA,CA-YT,Aishihik,FALSE,NA,NA,NA,NA,NA,NA
39665,CA-0019,closed,Albert Bay Airport,69.6333313,-103.6166687,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39666,CA-0020,closed,Algar Tower Airport,56.11666489,-111.7666702,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39667,CA-0021,closed,Amber Tower Airport,59.17971032,-119.4685936,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,51.96267323,-98.1368351,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39669,CA-0023,closed,Anderson Point Airport,68.21666718,-87.91666412,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39670,CA-0024,closed,Anderson Ranch Airport,53.45000076,-123.5666656,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39671,CA-0025,closed,Anglemont Airport,50.96840035,-119.1668129,NA,NA,CA,CA-BC,Anglemont,FALSE,NA,NA,AA3,NA,NA,NA
39672,CA-0026,closed,Arthur North Airport,43.883333,-80.533333,1576,NA,CA,CA-ON,Arthur,FALSE,NA,NA,PT4,NA,NA,NA
39673,CA-0027,closed,Asbestos Airport,45.79425,-71.995339,528,NA,CA,CA-QC,Asbestos,FALSE,NA,NA,SA2,NA,NA,Danville
39674,CA-0028,closed,"Sundance Guest Ranch ""C"" Airport",50.66669846,-121.2669983,NA,NA,CA,CA-BC,Ashcroft,FALSE,NA,NA,NA,NA,NA,NA
39675,CA-0029,closed,Crystal Lake Airport,48.71670151,-91.26670074,NA,NA,CA,CA-ON,Atikokan,FALSE,NA,NA,NA,NA,NA,NA
39676,CA-0030,closed,Atkinson Point Airport,69.93333435,-131.4166718,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39677,CA-0031,closed,Austin Airport,49.93333435,-98.91666412,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39678,CA-0032,closed,Aylmer Airport,42.79999924,-80.94999695,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39679,CA-0033,closed,Baskatong Lake Airport,46.777728,-75.881453,770,NA,CA,CA-QC,Dépôt Baskatong,FALSE,NA,NA,SA5,NA,NA,NA
39680,CA-0034,closed,Basnett Airport,57.36666489,-119.8166656,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39681,CA-0035,closed,Batnuni Airport,53.38333511,-124.1333313,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39682,CA-0036,closed,Bay d'Espoir Airport,47.958261,-55.854492,718,NA,CA,CA-NL,Saint-Veronica's,FALSE,NA,NA,CX4,NA,https://en.wikipedia.org/wiki/Bay_d%27Espoir_Aerodrome,NA
39683,CA-0037,closed,Bear River Airport,64.8174013,-134.264431,NA,NA,CA,CA-YT,NA,FALSE,NA,NA,NA,NA,NA,NA
39684,CA-0038,closed,Beatton River Airport,57.379861,-121.411645,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,YZC
39685,CA-0039,closed,Beaulieu River Airport,62.45000076,-113.0333328,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39686,CA-0040,closed,Beausejour Airport,50.13697495,-96.20821953,NA,NA,CA,CA-MB,Beausejour,FALSE,NA,NA,NA,NA,NA,NA
39687,CA-0041,closed,Beaver River Airport,59.971508,-124.203272,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,AS5,NA,NA,NA
39688,CA-0042,closed,Beaverdell Airport,49.45724598,-119.0880632,NA,NA,CA,CA-BC,Beaverdell,FALSE,NA,NA,NA,NA,NA,NA
42744,CA-0043,small_airport,1669 Diamondview Road Private Strip,45.31809998,-76.05599976,NA,NA,CA,CA-ON,Carp,FALSE,NA,NA,NA,NA,NA,NA
39690,CA-0044,closed,Belledune Airport,47.90000153,-65.83333588,NA,NA,CA,CA-NB,NA,FALSE,NA,NA,NA,NA,NA,NA
39691,CA-0045,closed,Bennett Field Airport,65.03093035,-124.6666718,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39692,CA-0046,closed,Berland Airport,54.09368115,-117.4076271,4015,NA,CA,CA-AB,Berland,FALSE,NA,NA,EY2,NA,NA,NA
39693,CA-0047,closed,Bernard Harbour Airport,68.78333282,-114.8333359,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39694,CA-0048,closed,Bethany Airport,50.34999847,-99.75,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39695,CA-0049,closed,Big Creek Airport,51.72649651,-123.0271339,NA,NA,CA,CA-BC,Big Creek,FALSE,NA,NA,NA,NA,NA,NA
39696,CA-0050,closed,Bird Airport,56.5,-94.21666718,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39697,CA-0051,closed,Bison Airport,57.074941,-116.52606,2380,NA,CA,CA-AB,Bison,FALSE,NA,NA,ES2,NA,NA,NA
39698,CA-0052,closed,Wallace Lake Airport,51.00835444,-95.42192459,NA,NA,CA,CA-MB,Bissett,FALSE,NA,NA,NA,NA,NA,NA
39699,CA-0053,closed,Blissville Airport,45.605633,-66.543678,60,NA,CA,CA-NB,Blissville,FALSE,NA,YYS,NA,NA,NA,"CH3, CCH3"
39700,CA-0054,closed,Blow River Airport,68.7751033,-137.4553585,NA,NA,CA,CA-YT,Blow River,FALSE,NA,NA,NA,NA,NA,NA
39701,CA-0055,closed,Bonavista Airport,48.566931,-53.057238,NA,NA,CA,CA-NL,Little Catalina,FALSE,NA,NA,DB4,NA,NA,NA
39702,CA-0056,closed,Borden Airport,44.26666641,-79.91666412,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39703,CA-0057,closed,Boston Bar Airport,49.98333359,-121.5,1039,NA,CA,CA-BC,Fraser Canyon,FALSE,NA,NA,AD3,NA,NA,NA
39704,CA-0058,closed,Bray Island Airport,69.26667023,-77.34999847,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39705,CA-0059,closed,Brazeau Airport,52.96666718,-115.8666687,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39706,CA-0060,closed,Bredenbury Airport,50.93333435,-102.0500031,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39707,CA-0061,closed,Bristol Field Airport,47.31013998,-53.99024963,28,NA,CA,CA-NL,Argentia,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/McAndrew_AFB,"Naval Station Argentia, McAndrew Air Force Base"
42745,CA-0062,small_airport,1797 Diamondview Road Private Strip,45.33111954,-76.0729599,NA,NA,CA,CA-ON,Carp,FALSE,NA,NA,NA,NA,NA,NA
39709,CA-0063,closed,Buchans Airport,48.84782954,-56.83888435,NA,NA,CA,CA-NL,Buchans,FALSE,NA,NA,NA,NA,NA,NA
39710,CA-0064,closed,Buckingham Airport,45.63333511,-75.40000153,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39711,CA-0065,closed,Budworm City Airport,47.529434,-66.629677,NA,NA,CA,CA-NB,NA,FALSE,NA,NA,CT4,NA,NA,NA
39712,CA-0066,closed,Buffalo Creek Airport,56.6121839,-113.0691433,NA,NA,CA,CA-AB,Buffalo Creek,FALSE,NA,NA,NA,NA,NA,NA
39713,CA-0067,closed,Burrage Creek Airport,57.26666641,-130.25,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39714,CA-0068,closed,Burtch Airport,43.05314751,-80.27615547,NA,NA,CA,CA-ON,Brantford,FALSE,NA,NA,NA,NA,NA,NA
46632,CA-0069,small_airport,Knustford Airstrip,50.5980307,-120.30864,NA,NA,CA,CA-BC,Knutsford,FALSE,NA,NA,NA,NA,NA,NA
39716,CA-0070,closed,Byron Bay Airport,68.75623384,-109.0887451,330,NA,CA,CA-NU,Byron Bay,FALSE,CYUK,NA,NA,NA,NA,YUK
39717,CA-0071,closed,Cabin Creek Airport,53.75,-118.3333359,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39718,CA-0072,closed,Cabin Airport,59.269517,-121.626025,2238,NA,CA,CA-BC,Cabin,FALSE,NA,NA,AL9,NA,NA,NA
39719,CA-0073,closed,Calgary (Children's Hospital) Heliport,51.033333,-114.116669,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,FZ2
39720,CA-0074,closed,Campbellford Airport,44.40000153,-77.76670074,NA,NA,CA,CA-ON,Campbellford,FALSE,NA,NA,NA,NA,NA,NA
39721,CA-0075,closed,Terra Mining Airport,65.609152,-118.141592,550,NA,CA,CA-NT,Camsell River,FALSE,NA,NA,FS3,NA,NA,NA
39722,CA-0076,closed,Cape Christian Airport,70.51667023,-68.30000305,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39723,CA-0077,closed,Cape Dyer Airport,66.59,-61.5732,1290,NA,CA,CA-NU,Cape Dyer,FALSE,NA,NA,YVN,NA,NA,CYVN
39724,CA-0078,closed,Cape Hooper Airport,68.46666718,-66.83333588,58,NA,CA,CA-NU,Cape Hooper,FALSE,NA,NA,YUZ,NA,NA,NA
39725,CA-0079,closed,Cape Jones Airport,54.63333511,-79.69999695,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39726,CA-0080,closed,Cape Parry Airport,70.16666412,-124.6833344,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39727,CA-0081,closed,Cape Young Airport,68.93333435,-116.9333344,12,NA,CA,CA-NU,Cape Young,FALSE,CYUI,NA,NA,NA,NA,YUI
39728,CA-0082,closed,Carberry Airport,49.84999847,-99.31666565,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39729,CA-0083,closed,Carrot River Airport,53.28333282,-103.5500031,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39730,CA-0084,closed,Casey Airport,47.93333435,-74.09999847,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39731,CA-0085,closed,Casino Airport,62.75,-138.7833405,NA,NA,CA,CA-YT,NA,FALSE,NA,NA,NA,NA,NA,NA
39732,CA-0086,closed,Cavendish Airport,50.79999924,-110.4499969,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39733,CA-0087,closed,Charlotte Lake Airport,52.15000153,-125.2666702,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
41087,CA-0088,small_airport,Navan Bearbrook Airport,45.39166641,-75.29694366,210,NA,CA,CA-ON,Ottawa,FALSE,NA,NA,NA,NA,NA,"Navan, Bearbrook, Bourget, Casselman, Mogas, Embrun"
39735,CA-0089,closed,Chilko Lake (Wilderness Ranch) Airport,51.66666794,-124.1500015,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39736,CA-0090,closed,Chipmunk Airport,56.71666718,-127.8333359,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39737,CA-0091,closed,Chunamon Airport,56.23333359,-124.3833313,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39738,CA-0092,closed,Churchill Falls Airport,53.63333511,-64.48332977,NA,NA,CA,CA-NL,NA,FALSE,NA,NA,NA,NA,NA,NA
39739,CA-0093,closed,Clearwater Airport,51.65000153,-120.0833359,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39740,CA-0094,closed,Clifton Point Airport,69.21666718,-118.6333313,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39741,CA-0095,closed,Clinton Creek Airport,64.475545,-140.741748,2040,NA,CA,CA-YT,Clinton Creek Mine,FALSE,NA,YLM,NA,NA,NA,NA
39742,CA-0096,closed,Clinton Point Airport,69.58333588,-120.75,40,NA,CA,CA-NU,Clinton Point,FALSE,CYUH,NA,NA,NA,NA,YUH
39743,CA-0097,closed,Coal Valley Airport,53.08333206,-116.8166656,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39744,CA-0098,closed,Comet Airport,58.54999924,-119.0500031,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39745,CA-0099,closed,Cormorant Lake Airport,54.23333359,-100.5999985,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39746,CA-0100,closed,Covey Hill Airport,45.016001,-73.6888,340,NA,CA,CA-QC,Covey Hill,FALSE,NA,NA,SH3,NA,NA,NA
39747,CA-0101,closed,Cowpar Airport,55.95000076,-110.5,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39748,CA-0102,closed,Crater Airport,58.70000076,-118.6833344,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39749,CA-0103,closed,Crater Airport,49.91666794,-99.80000305,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39750,CA-0104,closed,Crawfish Lake Airport,49.70000076,-126.7666702,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39751,CA-0105,closed,Cree Lake Airport,57.36666489,-107.1333313,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39752,CA-0106,closed,Crooked Lake Airport,72.66666412,-98.5,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39753,CA-0107,closed,Cullaton Lake Airport,61.31666565,-98.5,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39754,CA-0108,closed,Culloden Airport,42.883333,-80.866669,938,NA,CA,CA-ON,NA,FALSE,NA,NA,PQ2,NA,NA,NA
39755,CA-0109,closed,Cypre River Airport,49.25,-125.9333344,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
42746,CA-0110,closed,Cap-de-la-Madeleine,46.38056946,-72.53002167,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/List_of_British_Commonwealth_Air_Training_Plan_facilities_in_Canada,"bcatp,military"
39757,CA-0111,closed,Davis Inlet Airport,55.90000153,-60.90000153,NA,NA,CA,CA-NL,NA,FALSE,NA,NA,NA,NA,NA,NA
39758,CA-0112,closed,Deception Airport,62.11231445,-74.55468178,NA,NA,CA,CA-QC,NA,FALSE,NA,YGY,NA,NA,NA,NA
39759,CA-0113,closed,Dewar Lakes Airport,68.627546,-71.125832,580,NA,CA,CA-NU,NA,FALSE,NA,NA,YUW,NA,NA,NA
39760,CA-0114,closed,Discovery Airport,63.18333435,-113.9000015,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
45214,CA-0115,closed,RCAF Station Caron,50.46023615,-105.8124161,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39762,CA-0116,closed,Douglastown Airport,47.03333282,-65.53333282,NA,NA,CA,CA-NB,NA,FALSE,NA,NA,NA,NA,NA,NA
39763,CA-0117,closed,Drake Point Airport,76.40000153,-108.5333328,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39764,CA-0118,closed,Drake Point Airport,76.46666718,-108.7333298,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39765,CA-0119,closed,Driftwood Airport,55.81666565,-126.4166641,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
45216,CA-0120,small_airport,Voisey's Bay,56.34472222,-62.08805556,246,NA,CA,CA-NL,NA,FALSE,CVB2,NA,CVB2,NA,NA,NA
39767,CA-0121,closed,Fort Franklin Airport,65.1925,-123.430002,575,NA,CA,CA-NT,Délįne,FALSE,NA,NA,YWJ,NA,NA,NA
39768,CA-0122,closed,Eaglenest Airport,57.59999847,-129.4166718,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39769,CA-0123,closed,Eaglesham Airport,55.8094,-117.8924,1852,NA,CA,CA-AB,Eaglesham,FALSE,NA,NA,EX2,NA,NA,NA
39770,CA-0124,closed,East Templeton Airport,45.499401,-75.547401,150,NA,CA,CA-QC,Gatineau,FALSE,NA,NA,NA,NA,NA,NA
39771,CA-0125,closed,Bremner Airport,53.583302,-113.233002,2225,NA,CA,CA-AB,Edmonton,FALSE,NA,NA,FR3,NA,NA,NA
39772,CA-0126,closed,Namao Airport,53.68330002,-113.4670029,NA,NA,CA,CA-AB,Edmonton,FALSE,NA,NA,NA,NA,NA,NA
39773,CA-0127,closed,Edmunston (Fraser Papers Inc) Heliport,47.36666489,-68.33333588,NA,NA,CA,CA-NB,NA,FALSE,NA,NA,NA,NA,NA,NA
39774,CA-0128,closed,Eltrut Airport,48.96666718,-92.3666687,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39775,CA-0129,closed,Esker Lake Airport,61.65000153,-74.66666412,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39776,CA-0130,closed,Espanola (East) Airport,46.26666641,-81.73332977,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39777,CA-0131,closed,Espanola (West) Airport,46.25,-81.84999847,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39778,CA-0132,closed,Finbow Airport,57.266663,-125.449997,2460,NA,CA,CA-BC,NA,FALSE,NA,NA,BF2,NA,NA,NA
39779,CA-0133,closed,Foggy Tower Airport,58.68333435,-114.9666672,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39780,CA-0134,closed,Fort George Airport,53.81666565,-79,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39781,CA-0135,closed,Fort McMurray Heliport,56.66666794,-111.3333359,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39782,CA-0136,closed,Fort Nelson (Forestry) Heliport,58.79999924,-122.7333298,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39783,CA-0137,closed,Mobil Sierra Airport,58.83330154,-121.4000015,NA,NA,CA,CA-BC,Fort Nelson,FALSE,NA,NA,NA,NA,NA,NA
39784,CA-0138,closed,Tompkins Mile 54 Airport,56.29999924,-121,NA,NA,CA,CA-BC,Fort St. John,FALSE,NA,NA,NA,NA,NA,NA
39785,CA-0139,closed,Fredericton (Forestry Centre) Heliport,45.93333435,-66.66666412,NA,NA,CA,CA-NB,NA,FALSE,NA,NA,NA,NA,NA,NA
39786,CA-0140,closed,Gagnon Airport,51.95000076,-68.1333313,NA,NA,CA,CA-QC,NA,FALSE,NA,NA,NA,NA,NA,NA
39787,CA-0141,closed,Germansen Landing Airport,55.767439,-124.691757,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,YGS,NA,NA,NA
39788,CA-0142,closed,Gift Lake Airport,55.86666489,-115.8000031,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39789,CA-0143,closed,Gladman Point Airport,68.662677,-97.796,8,NA,CA,CA-NU,Gladman Point,FALSE,NA,NA,YUR,NA,NA,CYUR
39790,CA-0144,closed,Gladstone (Costella Field) Airport,50.20000076,-99.05000305,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39791,CA-0145,closed,Glendon Airport,54.26666641,-111.1333313,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39792,CA-0146,closed,Gold Creek Airport,54.83333206,-118.6500015,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39793,CA-0147,closed,Gold River Airport,49.81666565,-126.0666656,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39794,CA-0148,closed,Goose River Airport,54.73333359,-116.3166656,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39795,CA-0149,closed,Gore's Landing Airport,44.11666489,-78.25,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39796,CA-0150,closed,Grand Valley Airport,43.983334,-80.266671,1593,NA,CA,CA-ON,NA,FALSE,NA,NA,PH3,NA,NA,NA
39797,CA-0151,closed,Grant Point Airport,68.40000153,-98.65000153,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
39798,CA-0152,closed,Gun Lake Airport,50.90000153,-122.8499985,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
39799,CA-0153,closed,Hagersville Airport (No. 16 SFTS),42.92679712,-80.1207161,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,BCATP
39800,CA-0154,closed,Halifax (South Battery) Heliport,44.64373499,-63.56770188,NA,NA,CA,CA-NS,NA,FALSE,NA,NA,NA,NA,NA,NA
39801,CA-0155,closed,Hart River Airport,64.66666412,-136.8333282,NA,NA,CA,CA-YT,NA,FALSE,NA,NA,NA,NA,NA,NA
39802,CA-0156,closed,Hartney Airport,49.45000076,-100.5166702,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39803,CA-0157,closed,Haskett Airport,49,-97.90000153,NA,NA,CA,CA-MB,NA,FALSE,NA,NA,NA,NA,NA,NA
39804,CA-0158,closed,Henik Lake Airport,61.65000153,-97.3666687,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,NA,NA
41098,CA-0159,small_airport,Pontiac Airpark,45.52972642,-76.16735458,216,NA,CA,CA-QC,Pontiac,FALSE,CPN2,NA,NA,http://pontiacairpark.com/,NA,pn2
39806,CA-0160,closed,Highwood Livestock Auction Airport,50.65000153,-113.8499985,NA,NA,CA,CA-AB,High River,FALSE,NA,NA,NA,NA,NA,NA
39807,CA-0161,closed,King Ranch Airport,50.59999847,-114.0830002,NA,NA,CA,CA-AB,High River,FALSE,NA,NA,NA,NA,NA,NA
39808,CA-0162,closed,Hodgeville Airport,50.08333206,-106.9666672,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39809,CA-0163,closed,Hornes Gulch Airport,47.833159,-67.906783,1181,NA,CA,CA-NB,NA,FALSE,NA,NA,DG4,NA,NA,NA
39810,CA-0164,closed,Horton River Airport,70.01667023,-126.9499969,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39811,CA-0165,closed,Hotchkiss Airport,57.31666565,-118.9166641,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39812,CA-0166,closed,House Mountain Airport,55.03333282,-115.5166702,NA,NA,CA,CA-AB,NA,FALSE,NA,NA,NA,NA,NA,NA
39813,CA-0167,closed,Howick Airport,45.200003,-73.883331,134,NA,CA,CA-QC,NA,FALSE,NA,NA,SQ5,NA,NA,NA
39814,CA-0168,closed,Indian Head Airport,50.53333282,-103.5999985,NA,NA,CA,CA-SK,NA,FALSE,NA,NA,NA,NA,NA,NA
39815,CA-0169,closed,Indian River Airport,44.39828317,-78.13905716,NA,NA,CA,CA-ON,NA,FALSE,NA,NA,NA,NA,NA,NA
39816,CA-0170,closed,Inuvik Townsite Airport,68.3666687,-133.75,NA,NA,CA,CA-NT,NA,FALSE,NA,NA,NA,NA,NA,NA
39817,CA-0171,closed,Isachsen Airport,78.786517,-103.523051,NA,NA,CA,CA-NU,NA,FALSE,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Isachsen,IATA: YIC
39818,CA-0172,closed,Jedney Airport,57.21666718,-122.2166672,NA,NA,CA,CA-BC,NA,FALSE,NA,NA,NA,NA,NA,NA
